id	abstract_input_ids	abstract_token_type_ids	abstract_attention_mask
B004M7WKKK	[101, 10449, 1996, 7209, 19819, 2121, 27396, 999, 3794, 2260, 2777, 2594, 21227, 19275, 13178, 2008, 27503, 2135, 2674, 2151, 3096, 4309, 1010, 2247, 2007, 1017, 9788, 6149, 2953, 19819, 2545, 1012, 2881, 2007, 3604, 1999, 2568, 1010, 2023, 9233, 27396, 2089, 2022, 2235, 1010, 2021, 2009, 15173, 1037, 3928, 8595, 1012, 2007, 1037, 2561, 1997, 2321, 22979, 6090, 2015, 1010, 1996, 12020, 2005, 4646, 2024, 10866, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B004MBJL58	[101, 1996, 12946, 6987, 2121, 6457, 6994, 2003, 4919, 2580, 2000, 13711, 12946, 6457, 21500, 1010, 12725, 2008, 2296, 4960, 1997, 2115, 2303, 2003, 4810, 2005, 2151, 4119, 1012, 6162, 1996, 3819, 2504, 1997, 4550, 20942, 2005, 2035, 2752, 1997, 2115, 2303, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B004MBJKRC	[101, 10449, 2256, 7262, 6740, 2061, 4817, 8085, 7198, 23480, 1010, 2085, 2800, 1999, 1037, 15203, 1016, 20850, 7027, 4524, 2008, 4654, 22087, 12882, 9542, 1012, 2023, 19401, 14793, 2838, 1037, 19043, 1011, 1037, 1011, 22017, 3332, 1998, 2019, 23958, 10764, 1010, 4352, 2017, 2000, 4608, 1037, 12185, 1997, 1996, 12047, 4031, 2503, 1012, 1996, 5474, 3609, 2003, 1037, 27375, 3019, 2317, 1010, 2096, 1996, 8982, 2946, 25276, 2015, 2000, 1996, 3284, 4781, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B004ML689A	[101, 1015, 1007, 2023, 13268, 18027, 2038, 3584, 7286, 2005, 2980, 1998, 3147, 2300, 1010, 7494, 2686, 2096, 2145, 4346, 1996, 2168, 2152, 1011, 3737, 3325, 2017, 2052, 2424, 1999, 1037, 9542, 11090, 2030, 12403, 1012, 1016, 1007, 2478, 2980, 5492, 2004, 2019, 4522, 2000, 4654, 21710, 3436, 18157, 2015, 1998, 5072, 14113, 2015, 2064, 6464, 6366, 6900, 1010, 3514, 1010, 1998, 11844, 2063, 2013, 2115, 3096, 1012, 2009, 2036, 7480, 1998, 4895, 20464, 8649, 2015, 18499, 2229, 1010, 10723, 2304, 13038, 1010, 25129, 2015, 1010, 1998, 2060, 29238, 8496, 1012, 1017, 1007, 2005, 2216, 2007, 7591, 3096, 3303, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B004MTF3KC	[101, 1996, 2322, 6053, 2128, 1011, 7744, 3085, 9625, 4524, 1997, 2256, 8085, 3637, 20920, 7198, 23480, 3310, 1999, 1037, 26380, 3730, 6379, 3609, 1012, 1996, 8982, 2946, 2003, 1037, 3819, 12586, 1997, 2986, 1998, 5396, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B004N7DQHA	[101, 1996, 4031, 2108, 2649, 2003, 1037, 2539, 1012, 4293, 9044, 2128, 1011, 7744, 3085, 9625, 4524, 1997, 20383, 5358, 5474, 1012, 2023, 20383, 5358, 5474, 2003, 1037, 6121, 2433, 1997, 1037, 5760, 9754, 7328, 2124, 2004, 24983, 26754, 1012, 2009, 3310, 1999, 1037, 3019, 1013, 2317, 3609, 1998, 2038, 1037, 5396, 8982, 2946, 1010, 2029, 2003, 2641, 3115, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B004P2RZUC	[101, 7065, 18400, 4697, 2115, 3768, 7393, 3334, 1998, 16342, 2094, 3096, 2007, 1996, 1999, 5737, 20255, 5844, 23958, 1997, 16027, 1998, 14123, 3392, 12570, 4469, 1011, 4138, 11052, 9496, 6774, 2843, 3258, 1012, 25202, 2007, 3019, 16027, 1998, 14123, 27059, 1010, 2023, 2843, 3258, 2053, 9496, 4095, 2229, 3096, 2008, 2038, 2042, 22595, 1997, 2049, 10958, 11692, 3401, 2011, 8401, 13978, 1998, 12141, 1012, 19275, 2007, 1037, 22689, 12586, 1997, 7378, 7554, 16994, 12136, 1010, 16027, 1998, 14123, 27059, 1010, 1998, 7842, 4246, 27663, 2099, 6534, 3514, 1010, 2023, 11087, 1011, 11052, 9496, 6774, 2303, 2843, 3258, 2003, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B004RC4FSK	[101, 1996, 5789, 8208, 3688, 3749, 6581, 3643, 2007, 2122, 1017, 1000, 2461, 3526, 18845, 3366, 15303, 1012, 2027, 2468, 3730, 1998, 12379, 2043, 10620, 6675, 1010, 2437, 2068, 3819, 2005, 11243, 2030, 9268, 25381, 1010, 13268, 20133, 2015, 1010, 15806, 1010, 1998, 2062, 1012, 2169, 5308, 2950, 2260, 15303, 1999, 1037, 3019, 28799, 3609, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B004REGO00	[101, 1996, 23466, 13158, 2003, 1037, 12109, 2422, 7242, 5080, 2008, 21852, 2419, 2974, 2005, 2512, 1011, 17503, 1010, 2659, 1011, 2504, 2422, 2943, 3949, 1012, 2419, 1010, 2030, 2422, 12495, 13027, 4487, 19847, 1010, 12495, 2102, 2422, 2943, 1999, 1037, 9233, 1010, 25634, 1010, 3928, 1010, 1998, 8114, 5450, 1010, 2007, 1037, 26462, 1997, 2039, 2000, 2184, 1010, 2199, 2847, 1012, 2422, 7242, 7336, 11243, 2422, 2943, 2005, 17261, 5682, 1998, 2003, 6233, 3858, 2004, 1037, 3647, 1010, 3435, 1010, 1998, 15184, 3949, 5724, 2005, 2536, 3096, 3314, 1012, 2009, 2003, 2512, 1011, 17503, 1010, 7218, 2005, 2035, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B004S2FY7K	[101, 9587, 3654, 7983, 12098, 5289, 3514, 2003, 1037, 7378, 7554, 3096, 16302, 1998, 2606, 3949, 4031, 2008, 2003, 2531, 1003, 5760, 1012, 2256, 17494, 4256, 1010, 12320, 21859, 1010, 2003, 7378, 2011, 17338, 17119, 2102, 1998, 2003, 4235, 3858, 2004, 1996, 2327, 3135, 1997, 12098, 5289, 3514, 1012, 1996, 14676, 2832, 1997, 9587, 3654, 7983, 12098, 5289, 3514, 2003, 23735, 1011, 2489, 1998, 2009, 2003, 2025, 2139, 7716, 10050, 5422, 1012, 2000, 5676, 4555, 4840, 2791, 1998, 18700, 1010, 2256, 2194, 1005, 1055, 15535, 28589, 2015, 1996, 12324, 3370, 1997, 9587, 3654, 7983, 2429, 2000, 1037, 9384, 3737, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B004S9SEWK	[101, 4031, 6412, 1024, 10449, 1037, 11937, 22251, 4717, 2063, 3239, 5192, 3539, 2099, 2008, 4107, 3674, 6666, 1012, 2023, 9525, 4031, 3310, 1999, 1037, 14057, 11025, 7270, 2007, 1037, 10480, 12201, 4451, 1010, 2437, 2009, 3733, 2000, 6611, 1012, 2025, 2069, 2515, 2009, 3710, 2004, 2019, 6581, 3539, 2099, 2005, 3239, 5192, 1010, 2021, 2009, 2064, 2036, 2022, 2109, 2004, 1037, 12944, 2121, 2030, 3239, 5192, 2993, 1012, 2009, 2003, 3391, 7218, 2005, 9677, 3633, 2030, 2216, 2040, 9544, 1037, 11895, 15810, 1011, 2489, 2298, 1012, 1996, 22979, 8703, 6880, 5665, 12717, 12556, 2015, 1996, 2159, 1998, 21312, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B004T19R3W	[101, 2079, 2017, 2031, 10885, 3488, 1998, 4792, 2000, 3288, 2115, 11419, 24980, 2247, 1029, 7374, 2115, 17434, 1998, 1041, 15549, 2361, 4426, 2007, 2023, 19964, 13787, 17629, 1010, 3819, 2005, 3604, 1012, 6039, 2009, 2007, 2115, 6871, 17013, 1998, 29483, 7540, 2009, 2046, 2115, 8722, 1010, 4352, 2017, 2000, 25416, 21898, 2115, 6518, 11210, 2115, 7357, 2599, 2017, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B004W0OE0G	[101, 2665, 1050, 5308, 17338, 5379, 3829, 8641, 2024, 4919, 2881, 2000, 16012, 3207, 24170, 2306, 2484, 2706, 1010, 2074, 2066, 3727, 1012, 2027, 3444, 1037, 14057, 9891, 18886, 3070, 8503, 1998, 2024, 4469, 2844, 1010, 4406, 13109, 5714, 6508, 3151, 16012, 3207, 16307, 3085, 8641, 2008, 7166, 2000, 3338, 2091, 2855, 1998, 17271, 1012, 2256, 8641, 2036, 16462, 17338, 1011, 5379, 2300, 1011, 6140, 2974, 1998, 3769, 2039, 4089, 2013, 2256, 4487, 13102, 16700, 2099, 1010, 2714, 2000, 14095, 1012, 2043, 2009, 3310, 2000, 14477, 6767, 8524, 3468, 11669, 1010, 10549, 17338, 1011, 5379, 11669, 8641, 2003, 1037, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B004WC37SY	[101, 1996, 16985, 2618, 25381, 12785, 9733, 2937, 5726, 6047, 27700, 2003, 2881, 2000, 4769, 2115, 4310, 25210, 3791, 1012, 2009, 3594, 9733, 2937, 5726, 2000, 5703, 3514, 3798, 1998, 3073, 26018, 3508, 1010, 26296, 4318, 1998, 24650, 16008, 2096, 7065, 18400, 6026, 1042, 14511, 20921, 2005, 1037, 12548, 3311, 1012, 2007, 1996, 2393, 1997, 5785, 24905, 8171, 1998, 2482, 2532, 19761, 13844, 1010, 2023, 27700, 2036, 8908, 25210, 3091, 1010, 2096, 9754, 1011, 2241, 28815, 2015, 11302, 6387, 3609, 1998, 4225, 3872, 1012, 2800, 1999, 1037, 6892, 2304, 8703, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
