id	abstract_input_ids	abstract_token_type_ids	abstract_attention_mask
B005WTYEYW	[101, 6429, 13774, 2396, 20296, 1013, 14529, 24138, 2063, 14726, 5048, 2100, 14529, 2024, 2109, 2000, 3443, 6429, 7060, 1999, 13774, 2396, 5617, 1012, 2027, 2024, 3024, 1999, 2023, 2275, 1997, 1019, 7787, 1999, 2116, 8604, 1998, 10466, 1012, 2115, 5617, 2064, 2022, 2004, 6429, 2004, 2115, 9647, 2097, 3499, 1012, 2023, 2428, 2003, 1037, 18783, 2275, 2005, 14726, 13774, 2396, 5617, 1012, 1999, 2344, 2000, 6162, 1996, 10418, 3463, 3531, 3582, 2122, 4084, 1024, 1015, 1012, 4550, 2115, 10063, 2478, 5048, 2100, 1005, 1055, 2569, 13774, 2396, 6557, 6241, 1998, 13774, 3907, 6366, 2099, 1012, 1016, 1012, 5454, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B005XUFU8E	[101, 2437, 13774, 5617, 2038, 2196, 2042, 2061, 3733, 1012, 2023, 6071, 3066, 2003, 2005, 2035, 1996, 13774, 2396, 3941, 2017, 1005, 2222, 2412, 2342, 2005, 4169, 1998, 12697, 2012, 2019, 6429, 3976, 999, 2023, 2275, 3310, 2007, 2322, 13774, 2396, 5906, 2164, 1024, 1006, 1019, 1007, 3313, 11536, 11089, 3436, 5906, 1999, 2536, 10826, 1011, 2307, 2005, 2437, 2536, 2946, 14981, 2030, 28693, 7060, 1010, 1006, 1016, 1007, 4257, 5470, 22569, 1010, 1037, 2193, 1997, 2536, 7451, 4257, 22569, 1998, 18247, 2099, 22569, 1997, 2536, 10826, 2000, 3443, 2986, 3210, 2030, 2060, 5617, 1012, 2321, 1997, 1996, 13774, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B005Y6F4WO	[101, 2009, 2064, 2036, 2022, 2109, 2005, 4526, 14981, 1011, 1997, 2019, 2130, 2030, 16922, 2946, 1011, 1998, 2000, 17357, 14981, 2046, 9004, 2389, 10466, 2043, 2725, 22126, 6851, 4870, 1012, 2028, 2203, 2007, 1037, 3469, 3608, 1998, 2178, 2203, 2007, 1037, 3760, 2028, 2005, 2536, 7720, 6026, 2147, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B005Z41P28	[101, 14380, 19673, 1009, 12098, 5289, 7872, 3526, 25850, 24667, 2011, 9353, 5397, 7554, 2015, 1022, 11472, 6381, 14380, 19673, 12098, 5289, 7872, 3526, 25850, 24667, 1022, 11472, 6381, 4031, 2023, 25037, 2075, 25850, 24667, 2003, 7132, 2438, 2005, 10126, 2224, 2005, 2035, 2606, 4127, 1012, 14067, 12538, 7965, 4550, 2606, 1012, 7554, 12098, 5289, 3514, 12098, 5289, 7872, 4442, 2522, 4160, 10790, 2393, 2490, 2606, 17710, 8609, 2378, 1998, 12919, 1996, 1042, 14511, 25128, 4434, 1012, 7554, 20704, 24755, 3527, 3514, 3640, 17663, 29491, 2475, 1998, 14098, 2096, 14380, 19673, 4550, 8583, 1998, 18856, 8486, 14213, 1012, 3647, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B005Z446JC	[101, 14380, 19673, 1009, 12098, 5289, 7872, 3526, 4650, 2121, 2011, 9353, 5397, 7554, 2015, 1022, 11472, 6381, 14380, 19673, 12098, 5289, 7872, 3526, 4650, 2121, 1022, 11472, 6381, 4031, 2023, 3679, 2053, 9496, 12227, 4650, 2121, 3640, 8995, 14098, 2000, 4337, 10126, 24453, 2015, 1998, 3857, 6279, 1012, 14067, 12538, 3730, 7965, 4550, 2606, 1012, 7554, 12098, 5289, 3514, 12098, 5289, 7872, 4442, 2522, 4160, 10790, 2393, 2490, 2606, 17710, 8609, 2378, 1998, 12919, 1996, 1042, 14511, 25128, 4434, 1012, 7554, 20704, 24755, 3527, 3514, 3640, 17663, 29491, 2475, 1998, 7554, 4189, 3119, 7378, 22940, 12136, 3640, 14098, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B00609D92Q	[101, 9007, 25730, 7308, 1024, 25730, 2003, 1037, 4138, 3019, 3120, 1997, 3424, 11636, 8524, 7666, 1998, 16285, 2008, 2552, 2066, 6541, 1011, 18479, 18037, 12737, 1012, 2009, 2038, 2042, 2124, 2005, 2086, 2008, 6541, 1011, 18479, 18037, 12737, 5326, 5744, 2121, 3920, 2559, 3096, 2011, 4852, 1996, 3446, 1997, 3526, 14524, 1012, 25730, 2036, 3397, 2058, 2531, 15189, 20435, 1010, 2029, 2089, 2022, 2109, 2000, 2393, 7901, 1996, 5751, 1997, 12520, 1012, 2256, 25730, 14113, 2097, 2128, 9103, 8159, 3686, 2115, 2227, 1010, 2398, 1010, 2303, 1998, 2519, 1012, 1996, 1043, 2135, 25778, 2594, 5648, 1999, 2256, 7308, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B00613KK96	[101, 2633, 1037, 3811, 4621, 1010, 2784, 11052, 9496, 6774, 10994, 3258, 8322, 2102, 3727, 2053, 3514, 2100, 1010, 15875, 2030, 26484, 2143, 1012, 21688, 2005, 2216, 2551, 2006, 1037, 9019, 1010, 1999, 1996, 2966, 9518, 1010, 2030, 8304, 4981, 1998, 3688, 999, 21688, 2005, 2192, 1998, 13268, 2224, 1012, 2096, 26296, 1998, 14889, 1999, 14098, 1010, 2256, 2303, 2843, 3258, 3481, 14144, 2115, 3096, 1005, 1055, 3019, 13500, 1998, 7126, 6099, 2115, 2303, 2013, 17631, 4483, 3787, 1012, 3832, 2005, 6976, 2224, 1010, 2009, 2003, 11974, 19788, 1006, 9412, 2007, 5490, 8787, 8625, 1998, 9724, 7053, 14817, 1007, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B0063A432W	[101, 15212, 4049, 19352, 24410, 11087, 11094, 4368, 2836, 4658, 4224, 1010, 11867, 2546, 2753, 1010, 1020, 1011, 19471, 2015, 1012, 2146, 1011, 9879, 7142, 12509, 19352, 24410, 1012, 4658, 4224, 6880, 4658, 2015, 1998, 25416, 21898, 2229, 3096, 1012, 5041, 8674, 23068, 2050, 2030, 23068, 2497, 3860, 1012, 8841, 1010, 14548, 1011, 2489, 1010, 4248, 17462, 1010, 1998, 2512, 1011, 26484, 1012, 2200, 2300, 2030, 7518, 13070, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B0063TFLG0	[101, 21307, 2094, 13999, 2074, 21500, 1010, 1996, 2844, 2531, 1003, 5760, 21500, 5675, 2008, 11651, 2066, 1037, 4438, 2995, 21500, 1012, 6611, 2009, 2074, 2066, 3907, 1998, 2022, 14610, 2007, 26108, 1010, 2062, 2130, 3609, 1012, 2023, 22979, 21500, 3907, 9526, 2015, 2855, 2104, 2593, 2419, 2030, 23068, 2422, 1012, 2009, 2036, 18227, 3019, 10063, 2007, 6428, 1010, 2146, 1011, 9879, 4929, 1012, 21500, 8208, 2003, 3722, 2004, 2092, 1012, 6366, 2074, 21500, 3907, 4089, 1999, 2074, 2184, 2781, 2007, 2053, 6752, 1998, 2053, 28554, 1012, 8128, 1024, 5371, 1998, 4338, 13774, 28578, 21818, 1998, 5245, 2067, 3013, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B0064ION50	[101, 2859, 1043, 24472, 19544, 23057, 1005, 1055, 27339, 2527, 2003, 1037, 3165, 2007, 2630, 27566, 1999, 1037, 3154, 2918, 13774, 3907, 3609, 1012, 1996, 3165, 27566, 2003, 2235, 27566, 1010, 1996, 2630, 2003, 3469, 2002, 2595, 27566, 1012, 2859, 1043, 24472, 3239, 9485, 3074, 1010, 3467, 2249, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B00655DP1K	[101, 2131, 2601, 3435, 999, 4047, 2115, 18395, 999, 3813, 1998, 21245, 2115, 3096, 1012, 1012, 1012, 4931, 1010, 2505, 3632, 999, 2023, 6034, 7107, 1998, 8394, 4421, 2099, 12586, 2015, 2007, 3935, 3096, 2729, 6786, 1998, 1037, 6208, 11660, 12985, 8650, 3375, 2000, 8116, 1996, 2087, 6429, 3463, 2035, 2105, 999, 1008, 2303, 8873, 2102, 1011, 13416, 1996, 3311, 1997, 3526, 15859, 2618, 1998, 14067, 3813, 2791, 1012, 1008, 7065, 6590, 8873, 2102, 1011, 12623, 1998, 21245, 2015, 1996, 3096, 1012, 1008, 4942, 6856, 4939, 1011, 3424, 1011, 12520, 1998, 3096, 18711, 14098, 8803, 1012, 1008, 2053, 9496, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B0067F28ZW	[101, 4031, 2838, 1024, 2007, 6020, 1011, 3737, 1010, 1996, 5789, 22569, 1999, 1996, 2275, 2097, 2025, 20868, 17728, 2618, 2115, 3096, 25634, 4310, 14793, 2064, 2092, 4047, 2115, 5789, 22569, 2009, 2003, 2019, 2590, 5053, 6827, 2005, 2017, 1010, 7218, 2005, 2169, 7968, 8013, 17338, 1011, 5379, 1011, 2152, 3737, 5789, 22569, 2881, 2005, 2658, 2224, 2029, 2097, 2507, 2017, 1037, 27503, 2227, 1998, 3239, 5789, 4646, 1012, 2129, 2000, 9344, 2115, 22569, 1029, 1015, 1012, 2173, 22569, 1999, 4010, 2300, 1012, 1016, 1012, 6611, 1037, 2235, 3815, 1997, 7132, 25850, 24667, 2000, 22569, 1998, 2147, 2046, 1037, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B00683MOWK	[101, 15287, 10401, 3239, 5192, 27396, 2007, 1037, 5192, 1013, 11197, 8248, 1014, 1012, 4229, 2475, 18153, 1013, 2340, 1012, 5511, 2290, 2023, 12476, 27396, 3774, 1997, 2260, 3376, 6281, 2008, 2191, 4147, 15287, 2015, 7916, 999, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B0068Z7MT8	[101, 1022, 4717, 2063, 1998, 1016, 11895, 15810, 8604, 1012, 4435, 2047, 2658, 5789, 3406, 9080, 2184, 2367, 6087, 27396, 2005, 3601, 18382, 2946, 1024, 2603, 27487, 1060, 2184, 27487, 1060, 1015, 27487, 1006, 1048, 1060, 1059, 1060, 1044, 1007, 2152, 3737, 12760, 2007, 18848, 12342, 3609, 1010, 2064, 2197, 2005, 2035, 2154, 2146, 1012, 19504, 3609, 1998, 4496, 4509, 12760, 2362, 2000, 2729, 3096, 2105, 1012, 10140, 5044, 27396, 2015, 1012, 3733, 2000, 5047, 2005, 5128, 25536, 2006, 1012, 2009, 2003, 3819, 2005, 2119, 2658, 2224, 2030, 3167, 2224, 999, 7427, 4180, 1024, 1015, 1060, 2184, 8604, 16688, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
